"ciudad";"idprovincia";"codeid";"latitude";"longitude"
"Villaldama";"604";"";"26.4972";"-100.5072"
"Abejones";"605";"";"17.2704";"-96.6870"
"Acatlán de Pérez Figueroa";"605";"";"18.2592";"-96.8156"
"Asunción Cacalotepec";"605";"";"17.3192";"-95.6550"
"Asunción Cuyotepeji";"605";"";"17.9000";"-98.1600"
"Asunción Ixtaltepec";"605";"";"16.5667";"-95.1000"
"Asunción Nochixtlán";"605";"";"17.4706";"-97.2343"
"Asunción Ocotlán";"605";"";"16.7811";"-96.6906"
"Asunción Tlacolulita";"605";"";"16.3500";"-95.8833"
"Ayotzintepec";"605";"";"17.900833";"-96.460278"
"El Barrio de la Soledad";"605";"";"16.7831";"-95.0169"
"Calihualá";"605";"";"17.8146";"-97.7775"
"Candelaria Loxicha";"605";"";"15.8046";"-96.6095"
"Ciénega de Zimatlán";"605";"";"16.9167";"-96.9667"
"Ciudad Ixtepec";"605";"";"16.5690";"-95.0995"
"Coatecas Altas";"605";"";"16.5403";"-96.7236"
"Coicoyán de las Flores";"605";"";"17.0761";"-98.1667"
"La Compañía";"605";"";"20.917045";"-101.161735"
"Concepción Buenavista";"605";"";"17.7282";"-97.6807"
"Concepción Pápalo";"605";"";"17.7972";"-96.8958"
"Constancia del Rosario";"605";"";"17.0803";"-97.7514"
"Cosolapa";"605";"";"18.6282";"-96.9421"
"Cosoltepec";"605";"";"18.1926";"-97.7997"
"Cuilápam de Guerrero";"605";"";"16.9639";"-96.7366"
"Cuyamecalco Villa de Zaragoza";"605";"";"17.8962";"-96.8583"
"Chahuites";"605";"";"16.5689";"-94.1889"
"Chalcatongo de Hidalgo";"605";"";"17.3592";"-97.6807"
"Chiquihuitlán de Benito Juárez";"605";"";"18.236111";"-96.789444"
"Heroica Ciudad de Ejutla de Crespo";"605";"";"16.5670";"-96.7330"
"Eloxochitlán de Flores Magón";"605";"";"18.1652";"-96.8403"
"El Espinal";"605";"";"18.4850";"-95.0995"
"Tamazulápam del Espíritu Santo";"605";"";"17.2279";"-97.6807"
"Fresnillo de Trujano";"605";"";"18.5147";"-98.5627"
"Guadalupe Etla";"605";"";"17.1036";"-96.7692"
"Guadalupe de Ramírez";"605";"";"18.1833";"-97.1500"
"Guelatao de Juárez";"605";"";"17.3100";"-96.5000"
"Guevea de Humboldt";"605";"";"16.9856";"-95.3237"
"Mesones Hidalgo";"605";"";"16.8659";"-97.9611"
"Villa Hidalgo";"605";"";"21.6734";"-100.6450"
"Heroica Ciudad de Huajuapan de León";"605";"";"17.8107";"-97.7891"
"Huautepec";"605";"";"18.1307";"-96.8433"
"Huautla de Jiménez";"605";"";"18.1318";"-96.8433"
"Ixtlán de Juárez";"605";"";"17.3483";"-96.4869"
"Heroica Ciudad de Juchitán de Zaragoza";"605";"";"16.4332";"-95.0225"
"Loma Bonita";"605";"";"18.2333";"-95.3"
"Magdalena Apasco";"605";"";"17.3903";"-96.9547"
"Magdalena Jaltepec";"605";"";"17.268889";"-97.691944"
"Santa Magdalena Jicotlán";"605";"";"17.3333";"-97.6167"
"Magdalena Mixtepec";"605";"";"16.8689";"-96.7785"
"Magdalena Ocotlán";"605";"";"16.7692";"-96.7339"
"Magdalena Peñasco";"605";"";"17.2461";"-97.6902"
"Magdalena Teitipac";"605";"";"16.9129";"-96.6903"
"Magdalena Tequisistlán";"605";"";"16.3333";"-95.2333"
"Magdalena Tlacotepec";"605";"";"16.3167";"-95.4000"
"Magdalena Zahuatlán";"605";"";"17.348611";"-97.379444"
"Mariscala de Juárez";"605";"";"17.9396";"-98.0691"
"Mártires de Tacubaya";"605";"";"16.3361";"-98.0153"
"Matías Romero Avendaño";"605";"";"17.351421";"-95.020883"
"Mazatlán Villa de Flores";"605";"";"18.0669";"-96.7984"
"Miahuatlán de Porfirio Díaz";"605";"";"16.3292";"-96.6016"
"Mixistlán de la Reforma";"605";"";"17.273611";"-96.048611"
"Monjas";"605";"";"16.5142";"-95.1995"
"Natividad";"605";"";"17.324722";"-97.680278"
"Nazareno Etla";"605";"";"17.1583";"-96.7789"
"Nejapa de Madero";"605";"";"16.5667";"-95.9167"
"Ixpantepec Nieves";"605";"";"17.8039";"-98.1511"
"Santiago Niltepec";"605";"";"16.5019";"-94.8169"
"Oaxaca de Juárez";"605";"";"17.0594";"-96.7216"
"Ocotlán de Morelos";"605";"";"16.7992";"-96.6888"
"La Pe";"605";"";"20.9671";"-89.6212"
"Pinotepa de Don Luis";"605";"";"16.3167";"-98.0167"
"Pluma Hidalgo";"605";"";"15.793889";"-96.409167"
"San José del Progreso";"605";"";"16.5667";"-96.5833"
"Putla Villa de Guerrero";"605";"";"17.0175";"-97.9261"
"Santa Catarina Quioquitani";"605";"";"16.3369";"-96.1833"
"Reforma de Pineda";"605";"";"16.5167";"-94.1833"
"La Reforma";"605";"";"18.0833";"-91.6667"
"Reyes Etla";"605";"";"17.1013";"-96.7592"
"Rojas de Cuauhtémoc";"605";"";"16.8659";"-96.6903"
"Salina Cruz";"605";"";"16.1675";"-95.1995"
"San Agustín Amatengo";"605";"";"16.3833";"-96.8167"
"San Agustín Atenango";"605";"";"17.7286";"-98.0106"
"San Agustín Chayuco";"605";"";"16.1844";"-97.8239"
"San Agustín de las Juntas";"605";"";"16.8959";"-96.6906"
"San Agustín Etla";"605";"";"17.0872";"-96.7731"
"San Agustín Loxicha";"605";"";"16.0142";"-96.6092"
"San Agustín Tlacotepec";"605";"";"16.9431";"-97.6061"
"San Agustín Yatareni";"605";"";"17.0594";"-96.6950"
"San Andrés Cabecera Nueva";"605";"";"17.0802";"-97.5075"
"San Andrés Dinicuiti";"605";"";"17.318889";"-97.244444"
"San Andrés Huaxpaltepec";"605";"";"16.3369";"-98.0539"
"San Andrés Huayápam";"605";"";"17.0961";"-96.7132"
"San Andrés Ixtlahuaca";"605";"";"17.1036";"-96.7636"
"San Andrés Lagunas";"605";"";"17.0333";"-97.6167"
"San Andrés Nuxiño";"605";"";"17.3903";"-97.1239"
"San Andrés Paxtlán";"605";"";"16.2439";"-96.6906"
"San Andrés Sinaxtla";"605";"";"17.3333";"-97.6833"
"San Andrés Solaga";"605";"";"17.0833";"-96.0667"
"San Andrés Teotilálpam";"605";"";"18.2539";"-96.8961"
"San Andrés Tepetlapa";"605";"";"16.5167";"-98.75"
"San Andrés Yaá";"605";"";"17.2633";"-96.1739"
"San Andrés Zabache";"605";"";"16.8667";"-96.7833"
"San Andrés Zautla";"605";"";"17.2619";"-96.7776"
"San Antonino Castillo Velasco";"605";"";"16.7997";"-96.7756"
"San Antonino el Alto";"605";"";"16.9058";"-96.7236"
"San Antonino Monte Verde";"605";"";"17.7361";"-97.7742"
"San Antonio Acutla";"605";"";"17.850556";"-97.065833"
"San Antonio de la Cal";"605";"";"16.9667";"-96.7167"
"San Antonio Huitepec";"605";"";"16.79889";"-96.67944"
"San Antonio Nanahuatípam";"605";"";"18.1070";"-96.9733"
"San Antonio Sinicahua";"605";"";"17.2347";"-97.6806"
"San Antonio Tepetlapa";"605";"";"16.4931";"-98.7481"
"San Baltazar Chichicápam";"605";"";"16.3361";"-96.6014"
"San Baltazar Loxicha";"605";"";"15.8769";"-96.5092"
"San Baltazar Yatzachi el Bajo";"605";"";"17.2896";"-96.4642"
"San Bartolo Coyotepec";"605";"";"16.8167";"-96.7761"
"San Bartolomé Ayautla";"605";"";"18.251";"-96.848"
"San Bartolomé Loxicha";"605";"";"15.8761";"-96.5330"
"San Bartolomé Quialana";"605";"";"16.9230";"-96.7731"
"San Bartolomé Yucuañe";"605";"";"17.318611";"-97.572222"
"San Bartolomé Zoogocho";"605";"";"17.289155";"-96.465607"
"San Bartolo Soyaltepec";"605";"";"17.0333";"-97.6167"
"San Bartolo Yautepec";"605";"";"16.2594";"-96.3375"
"San Bernardo Mixtepec";"605";"";"16.9172";"-96.7306"
"San Blas Atempa";"605";"";"16.3333";"-95.0167"
"San Carlos Yautepec";"605";"";"16.2897";"-95.8342"
"San Cristóbal Amatlán";"605";"";"16.2833";"-96.4000"
"San Cristóbal Amoltepec";"605";"";"16.9129";"-97.7831"
"San Cristóbal Lachirioag";"605";"";"17.2632";"-96.1736"
"San Cristóbal Suchixtlahuaca";"605";"";"17.4839";"-97.6000"
"San Dionisio del Mar";"605";"";"16.3333";"-94.2167"
"San Dionisio Ocotepec";"605";"";"16.7778";"-96.4142"
"San Dionisio Ocotlán";"605";"";"16.783100";"-96.690300"
"San Esteban Atatlahuca";"605";"";"17.2350";"-97.6164"
"San Felipe Jalapa de Díaz";"605";"";"17.798889";"-96.509444"
"San Felipe Tejalápam";"605";"";"17.1439";"-96.7811"
"San Felipe Usila";"605";"";"17.8122";"-96.6003"
"San Francisco Cahuacuá";"605";"";"16.9333";"-97.7081"
"San Francisco Cajonos";"605";"";"17.2414";"-96.1833"
"San Francisco Chapulapa";"605";"";"18.116667";"-96.733333"
"San Francisco Chindúa";"605";"";"17.3622";"-97.3978"
"San Francisco del Mar";"605";"";"16.2333";"-94.65"
"San Francisco Huehuetlán";"605";"";"18.26667";"-96.88333"
"San Francisco Ixhuatán";"605";"";"16.5333";"-94.4167"
"San Francisco Jaltepetongo";"605";"";"17.8000";"-97.1500"
"San Francisco Lachigoló";"605";"";"17.123611";"-96.736389"
"San Francisco Logueche";"605";"";"16.86736";"-96.69029"
"San Francisco Nuxaño";"605";"";"17.306944";"-97.245278"
"San Francisco Ozolotepec";"605";"";"16.0189";"-96.3972"
"San Francisco Sola";"605";"";"16.866667";"-96.600000"
"San Francisco Telixtlahuaca";"605";"";"17.2667";"-97.0333"
"San Francisco Teopan";"605";"";"18.0972";"-95.0150"
"San Francisco Tlapancingo";"605";"";"17.8447";"-98.5703"
"San Gabriel Mixtepec";"605";"";"16.2833";"-97.3167"
"San Ildefonso Amatlán";"605";"";"16.2338";"-96.6014"
"San Ildefonso Sola";"605";"";"16.8667";"-96.6000"
"San Ildefonso Villa Alta";"605";"";"17.345556";"-96.372222"
"San Jacinto Amilpas";"605";"";"17.0919";"-96.7126"
"San Jacinto Tlacotepec";"605";"";"16.8969";"-97.1628"
"San Jerónimo Coatlán";"605";"";"16.1969";"-97.0906"
"San Jerónimo Silacayoapilla";"605";"";"17.8028";"-97.7881"
"San Jerónimo Sosola";"605";"";"17.2736";"-96.8014"
"San Jerónimo Taviche";"605";"";"16.8689";"-96.6906"
"San Jerónimo Tecóatl";"605";"";"18.2633";"-96.9733"
"San Jorge Nuchita";"605";"";"17.848611";"-97.787778"
"San José Ayuquila";"605";"";"18.1895";"-96.9819"
"San José Chiltepec";"605";"";"18.1287";"-96.1133"
"San José del Peñasco";"605";"";"16.5333";"-96.8167"
"San José Estancia Grande";"605";"";"16.3197";"-98.0539"
"San José Independencia";"605";"";"18.053611";"-96.633333"
"San José Lachiguiri";"605";"";"16.2439";"-96.3569"
"San José Tenango";"605";"";"18.1492";"-96.9665"
"San Juan Achiutla";"605";"";"17.315278";"-97.990833"
"San Juan Atepec";"605";"";"17.3493";"-96.2872"
"Ánimas Trujano";"605";"";"16.9072";"-96.7125"
"San Juan Bautista Atatlahuca";"605";"";"17.2632";"-97.2359"
"San Juan Bautista Coixtlahuaca";"605";"";"17.8000";"-97.7500"
"San Juan Bautista Cuicatlán";"605";"";"17.7952";"-96.9572"
"San Juan Bautista Guelache";"605";"";"17.0822";"-96.7730"
"San Juan Bautista Jayacatlán";"605";"";"17.6859";"-96.5661"
"San Juan Bautista Lo de Soto";"605";"";"19.3767";"-99.1000"
"San Juan Bautista Suchitepec";"605";"";"17.9139";"-97.6742"
"San Juan Bautista Tlacoatzintepec";"605";"";"18.1211";"-96.8403"
"San Juan Bautista Tlachichilco";"605";"";"19.8061";"-96.7806"
"San Juan Bautista Tuxtepec";"605";"";"18.0907";"-96.1332"
"San Juan Cacahuatepec";"605";"";"16.5142";"-98.3058"
"San Juan Cieneguilla";"605";"";"19.1614";"-99.2163"
"San Juan Coatzóspam";"605";"";"18.0961";"-96.9632"
"San Juan Colorado";"605";"";"16.3375";"-97.7142"
"San Juan Comaltepec";"605";"";"17.4303";"-96.0078"
"San Juan Cotzocón";"605";"";"17.2214";"-95.8006"
"San Juan Chicomezúchil";"605";"";"17.318056";"-96.508611"
"San Juan Chilateca";"605";"";"16.8662";"-96.7989"
"San Juan del Estado";"605";"";"17.1583";"-96.8175"
"San Juan del Río";"605";"";"20.3883";"-100.0142"
"San Juan Diuxi";"605";"";"17.1847";"-97.3342"
"San Juan Evangelista Analco";"605";"";"20.9153";"-97.6750"
"San Juan Guelavía";"605";"";"16.9333";"-96.4"
"San Juan Guichicovi";"605";"";"17.0179";"-95.4983"
"San Juan Ihualtepec";"605";"";"17.8106";"-98.1961"
"San Juan Juquila Mixes";"605";"";"16.9337";"-95.8082"
"San Juan Juquila Vijanos";"605";"";"17.3489";"-96.4885"
"San Juan Lachao";"605";"";"16.2333";"-97.0150"
"San Juan Lachigalla";"605";"";"16.7881";"-96.6092"
"San Juan Lajarcia";"605";"";"16.2719";"-95.8233"
"San Juan Lalana";"605";"";"17.533333";"-95.916667"
"San Juan de los Cués";"605";"";"18.8333";"-97.1667"
"San Juan Mazatlán";"605";"";"17.2253";"-95.5203"
"San Juan Mixtepec";"605";"";"16.9825";"-97.7131"
"San Juan Ñumí";"605";"";"17.3481";"-97.8353"
"San Juan Ozolotepec";"605";"";"16.23318";"-96.18325"
"San Juan Petlapa";"605";"";"17.1900";"-96.0528"
"San Juan Quiahije";"605";"";"16.2349";"-97.8422"
"San Juan Quiotepec";"605";"";"17.935885";"-96.797108"
"San Juan Sayultepec";"605";"";"17.7333";"-97.7667"
"San Juan Tabaá";"605";"";"17.2925";"-96.3483"
"San Juan Tamazola";"605";"";"17.793611";"-97.306944"
"San Juan Teita";"605";"";"17.748611";"-97.774167"
"San Juan Teitipac";"605";"";"16.9297";"-96.6708"
"San Juan Tepeuxila";"605";"";"17.993611";"-96.993056"
"San Juan Teposcolula";"605";"";"17.5406";"-97.4364"
"San Juan Yaeé";"605";"";"17.4583";"-96.3572"
"San Juan Yatzona";"605";"";"17.2639";"-96.1739"
"San Juan Yucuita";"605";"";"17.608611";"-97.348611"
"San Lorenzo";"605";"";"17.0639";"-96.7250"
"San Lorenzo Albarradas";"605";"";"16.9337";"-96.2761"
"San Lorenzo Cacaotepec";"605";"";"17.1067";"-96.7697"
"San Lorenzo Cuaunecuiltitla";"605";"";"18.9258";"-98.2072"
"San Lorenzo Texmelúcan";"605";"";"19.283333";"-98.433333"
"San Lorenzo Victoria";"605";"";"17.0654";"-97.0500"
"San Lucas Camotlán";"605";"";"17.0203";"-95.8014"
"San Lucas Ojitlán";"605";"";"17.8019";"-96.0203"
"San Lucas Quiaviní";"605";"";"16.9200";"-96.4944"
"San Lucas Zoquiápam";"605";"";"18.2597";"-96.8961"
"San Luis Amatlán";"605";"";"16.2969";"-96.4069"
"San Marcial Ozolotepec";"605";"";"16.2333";"-96.1833"
"San Marcos Arteaga";"605";"";"17.713611";"-97.950278"
"San Martín de los Cansecos";"605";"";"16.8667";"-96.7833"
"San Martín Huamelúlpam";"605";"";"17.2000";"-97.9500"
"San Martín Itunyoso";"605";"";"17.2706";"-97.6881"
"San Martín Lachilá";"605";"";"16.9274";"-96.7769"
"San Martín Peras";"605";"";"17.2633";"-98.0222"
"San Martín Tilcajete";"605";"";"16.8661";"-96.7500"
"San Martín Toxpalan";"605";"";"18.2357";"-96.9072"
"San Martín Zacatepec";"605";"";"18.41524";"-98.9025"
"San Mateo Cajonos";"605";"";"17.3667";"-96.1333"
"Capulálpam de Méndez";"605";"";"17.3100";"-96.4633"
"San Mateo del Mar";"605";"";"16.1866";"-95.1915"
"San Mateo Yoloxochitlán";"605";"";"18.166667";"-96.966667"
"San Mateo Etlatongo";"605";"";"17.3475";"-97.0147"
"San Mateo Nejápam";"605";"";"18.076";"-98.038"
"San Mateo Peñasco";"605";"";"17.2289";"-97.6569"
"San Mateo Piñas";"605";"";"16.2333";"-97.2333"
"San Mateo Río Hondo";"605";"";"16.2065";"-96.3395"
"San Mateo Sindihui";"605";"";"17.4189";"-97.8806"
"San Mateo Tlapiltepec";"605";"";"18.308611";"-97.907778"
"San Melchor Betaza";"605";"";"17.296111";"-96.183056"
"San Miguel Achiutla";"605";"";"17.2992";"-97.6450"
"San Miguel Ahuehuetitlán";"605";"";"17.8486";"-98.5556"
"San Miguel Aloápam";"605";"";"17.609722";"-96.584444"
"San Miguel Amatitlán";"605";"";"17.8011";"-98.5783"
"San Miguel Amatlán";"605";"";"17.2456";"-96.3482"
"San Miguel Coatlán";"605";"";"16.2350";"-97.0916"
"San Miguel Chicahua";"605";"";"17.3581";"-97.3794"
"San Miguel Chimalapa";"605";"";"16.8659";"-94.1995"
"San Miguel del Puerto";"605";"";"15.8656";"-96.3222"
"San Miguel del Río";"605";"";"17.0669";"-96.6736"
"San Miguel Ejutla";"605";"";"16.5667";"-96.9500"
"San Miguel el Grande";"605";"";"21.0186";"-100.8101"
"San Miguel Huautla";"605";"";"17.8500";"-97.0678"
"San Miguel Mixtepec";"605";"";"16.7762";"-96.9631"
"San Miguel Panixtlahuaca";"605";"";"16.2339";"-97.6658"
"San Miguel Peras";"605";"";"17.234722";"-97.017778"
"San Miguel Piedras";"605";"";"17.8000";"-97.1500"
"San Miguel Quetzaltepec";"605";"";"17.318611";"-95.465556"
"San Miguel Santa Flor";"605";"";"19.1833";"-98.2817"
"Villa Sola de Vega";"605";"";"16.5144";"-97.1242"
"San Miguel Soyaltepec";"605";"";"18.3667";"-96.2833"
"San Miguel Suchixtepec";"605";"";"16.2333";"-96.6906"
"Villa Talea de Castro";"605";"";"17.5589";"-96.4725"
"San Miguel Tecomatlán";"605";"";"17.2333";"-98.5581"
"San Miguel Tenango";"605";"";"19.0478";"-97.0581"
"San Miguel Tequixtepec";"605";"";"17.9631";"-97.7825"
"San Miguel Tilquiápam";"605";"";"16.9058";"-96.6906"
"San Miguel Tlacamama";"605";"";"17.345556";"-98.202778"
"San Miguel Tlacotepec";"605";"";"17.8500";"-98.1617"
"San Miguel Tulancingo";"605";"";"20.0494";"-98.1660"
"San Miguel Yotao";"605";"";"17.1581";"-96.5092"
"San Nicolás";"605";"";"25.7500";"-100.3000"
"San Nicolás Hidalgo";"605";"";"20.1761";"-99.2086"
"San Pablo Coatlán";"605";"";"16.2334";"-97.0150"
"San Pablo Cuatro Venados";"605";"";"16.9667";"-96.7333"
"San Pablo Etla";"605";"";"17.1072";"-96.7736"
"San Pablo Huitzo";"605";"";"17.2667";"-96.7833"
"San Pablo Huixtepec";"605";"";"16.7772";"-96.9733"
"San Pablo Macuiltianguis";"605";"";"17.2736";"-96.5009"
"San Pablo Tijaltepec";"605";"";"17.2633";"-97.6908"
"San Pablo Villa de Mitla";"605";"";"16.9170";"-96.3591"
"San Pablo Yaganiza";"605";"";"17.2453";"-96.4021"
"San Pedro Amuzgos";"605";"";"16.4701";"-98.0105"
"San Pedro Apóstol";"605";"";"16.4650";"-95.7158"
"San Pedro Atoyac";"605";"";"16.5097";"-98.3814"
"San Pedro Cajonos";"605";"";"17.2891";"-96.3723"
"San Pedro Coxcaltepec Cántaros";"605";"";"17.8742";"-97.6808"
"San Pedro Comitancillo";"605";"";"16.2833";"-95.0931"
"San Pedro el Alto";"605";"";"16.866667";"-97.066667"
"San Pedro Huamelula";"605";"";"16.0201";"-95.6995"
"San Pedro Huilotepec";"605";"";"16.2833";"-95.2333"
"San Pedro Ixcatlán";"605";"";"18.2703";"-96.4489"
"San Pedro Ixtlahuaca";"605";"";"17.0276";"-96.7368"
"San Pedro Jaltepetongo";"605";"";"17.806667";"-97.252778"
"San Pedro Jicayán";"605";"";"16.5350";"-98.4210"
"San Pedro Jocotipac";"605";"";"17.7642";"-96.9789"
"San Pedro Juchatengo";"605";"";"16.2833";"-97.2333"
"San Pedro Mártir";"605";"";"19.2733";"-99.5975"
"San Pedro Mártir Quiechapa";"605";"";"16.2808";"-96.4389"
"San Pedro Mártir Yucuxaco";"605";"";"17.608895";"-97.601429"
"San Pedro Mixtepec";"605";"";"15.9631";"-97.0474"
"San Pedro Molinos";"605";"";"17.198611";"-97.719444"
"San Pedro Nopala";"605";"";"17.8847";"-97.7092"
"San Pedro Ocopetatillo";"605";"";"17.8014";"-98.5603"
"San Pedro Ocotepec";"605";"";"17.078611";"-95.946944"
"San Pedro Pochutla";"605";"";"15.7432";"-96.4661"
"San Pedro Quiatoni";"605";"";"16.9333";"-96.4"
"San Pedro Sochiápam";"605";"";"18.277222";"-96.666389"
"San Pedro Tapanatepec";"605";"";"16.3247";"-94.1864"
"San Pedro Taviche";"605";"";"16.8239";"-96.6025"
"San Pedro Teozacoalco";"605";"";"17.607778";"-97.388611"
"San Pedro Teutila";"605";"";"17.8833";"-96.9061"
"San Pedro Tidaá";"605";"";"17.608611";"-97.133611"
"San Pedro Topiltepec";"605";"";"19.5180";"-98.9009"
"San Pedro Totolápam";"605";"";"16.9333";"-96.4000"
"Villa de Tututepec";"605";"";"16.0078";"-97.5242"
"San Pedro Yaneri";"605";"";"17.2633";"-96.4389"
"San Pedro Yólox";"605";"";"17.8006";"-96.0750"
"San Pedro y San Pablo Ayutla";"605";"";"17.0669";"-96.0561"
"Villa de Etla";"605";"";"17.2960";"-96.8659"
"San Pedro y San Pablo Teposcolula";"605";"";"17.533333";"-97.316667"
"San Pedro y San Pablo Tequixtepec";"605";"";"17.945833";"-97.071944"
"San Pedro Yucunama";"605";"";"17.608889";"-97.571944"
"San Raymundo Jalpan";"605";"";"16.9076";"-96.7758"
"San Sebastián Abasolo";"605";"";"16.8667";"-96.7833"
"San Sebastián Coatlán";"605";"";"16.2333";"-97.2333"
"San Sebastián Ixcapa";"605";"";"16.8634";"-98.1836"
"San Sebastián Nicananduta";"605";"";"17.6100";"-98.0100"
"San Sebastián Río Hondo";"605";"";"16.2333";"-96.5667"
"San Sebastián Tecomaxtlahuaca";"605";"";"17.2451";"-98.1617"
"San Sebastián Teitipac";"605";"";"16.9231";"-96.6903"
"San Sebastián Tutla";"605";"";"17.0892";"-96.6853"
"San Simón Almolongas";"605";"";"16.2814";"-96.6735"
"San Simón Zahuatlán";"605";"";"17.733333";"-97.733333"
"Santa Ana";"605";"";"19.5585";"-99.2033"
"Santa Ana Ateixtlahuaca";"605";"";"17.6092";"-97.5705"
"Santa Ana Cuauhtémoc";"605";"";"19.5550";"-99.1294"
"Santa Ana del Valle";"605";"";"16.8670";"-96.4025"
"Santa Ana Tavela";"605";"";"16.2333";"-95.8167"
"Santa Ana Tlapacoyan";"605";"";"19.973611";"-97.263611"
"Santa Ana Yareni";"605";"";"17.2716";"-96.6853"
"Santa Ana Zegache";"605";"";"16.8073";"-96.7196"
"Santa Catalina Quierí";"605";"";"21.5100";"-104.9069"
"Santa Catarina Cuixtla";"605";"";"16.2378";"-96.6908"
"Santa Catarina Ixtepeji";"605";"";"17.3619";"-96.5003"
"Santa Catarina Juquila";"605";"";"16.0961";"-97.3509"
"Santa Catarina Lachatao";"605";"";"17.3000";"-96.5000"
"Santa Catarina Loxicha";"605";"";"15.8761";"-96.5092"
"Santa Catarina Mechoacán";"605";"";"16.3191";"-96.6016"
"Santa Catarina Minas";"605";"";"16.8678";"-96.6932"
"Santa Catarina Quiané";"605";"";"16.9167";"-96.7750"
"Santa Catarina Tayata";"605";"";"17.3458";"-97.6832"
"Santa Catarina Ticuá";"605";"";"17.2594";"-97.6850"
"Santa Catarina Yosonotú";"605";"";"16.9333";"-97.7167"
"Santa Catarina Zapoquila";"605";"";"18.2181";"-96.7675"
"Santa Cruz Acatepec";"605";"";"17.7604";"-96.9672"
"Santa Cruz Amilpas";"605";"";"17.078611";"-96.723611"
"Santa Cruz de Bravo";"605";"";"19.5833";"-97.2333"
"Santa Cruz Itundujia";"605";"";"16.543889";"-97.715833"
"Santa Cruz Mixtepec";"605";"";"16.7551";"-96.9736"
"Santa Cruz Nundaco";"605";"";"17.2433";"-97.6836"
"Santa Cruz Papalutla";"605";"";"17.0931";"-96.6222"
"Santa Cruz Tacache de Mina";"605";"";"17.936944";"-98.214722"
"Santa Cruz Tacahua";"605";"";"16.9337";"-97.6761"
"Santa Cruz Tayata";"605";"";"17.2456";"-97.6805"
"Santa Cruz Xitla";"605";"";"16.2959";"-96.4661"
"Santa Cruz Xoxocotlán";"605";"";"17.0485";"-96.7236"
"Santa Cruz Zenzontepec";"605";"";"16.5382";"-97.6131"
"Santa Gertrudis";"605";"";"21.2833";"-98.56"
"Santa Inés del Monte";"605";"";"20.2167";"-98.0333"
"Santa Inés Yatzeche";"605";"";"16.9222";"-96.7772"
"Santa Lucía del Camino";"605";"";"17.0772";"-96.7266"
"Santa Lucía Miahuatlán";"605";"";"16.3333";"-96.6667"
"Santa Lucía Monteverde";"605";"";"16.8000";"-97.7500"
"Santa Lucía Ocotlán";"605";"";"16.7769";"-96.6691"
"Santa María Alotepec";"605";"";"17.0667";"-96.1322"
"Santa María Apazco";"605";"";"17.616667";"-97.183333"
"Santa María la Asunción";"605";"";"18.9025";"-97.4911"
"Heroica Ciudad de Tlaxiaco";"605";"";"17.2714";"-97.6807"
"Ayoquezco de Aldama";"605";"";"16.4873";"-96.7225"
"Santa María Atzompa";"605";"";"17.0919";"-96.7664"
"Santa María Camotlán";"605";"";"17.7844";"-95.9014"
"Santa María Colotepec";"605";"";"15.8656";"-97.0689"
"Santa María Cortijo";"605";"";"19.391003";"-99.054833"
"Santa María Coyotepec";"605";"";"16.9236";"-96.7769"
"Santa María Chachoápam";"605";"";"17.8053";"-97.0611"
"Villa de Chilapa de Díaz";"605";"";"17.5942";"-97.9453"
"Santa María Chilchotla";"605";"";"18.2544";"-96.7845"
"Santa María Chimalapa";"605";"";"16.8969";"-94.6025"
"Santa María del Rosario";"605";"";"19.2189";"-99.0558"
"Santa María del Tule";"605";"";"17.0453";"-96.6366"
"Santa María Ecatepec";"605";"";"16.3333";"-95.7667"
"Santa María Guelacé";"605";"";"17.0964";"-96.7132"
"Santa María Guienagati";"605";"";"16.5667";"-95.5000"
"Santa María Huatulco";"605";"";"15.7769";"-96.0983"
"Santa María Huazolotitlán";"605";"";"16.3333";"-97.9333"
"Santa María Ipalapa";"605";"";"16.4852";"-97.9907"
"Santa María Ixcatlán";"605";"";"17.783333";"-97.316667"
"Santa María Jacatepec";"605";"";"17.8014";"-96.0203"
"Santa María Jalapa del Marqués";"605";"";"16.4500";"-95.0942"
"Santa María Jaltianguis";"605";"";"17.2730";"-96.4944"
"Santa María Lachixío";"605";"";"16.866667";"-97.7"
"Santa María Mixtequilla";"605";"";"16.2833";"-95.1833"
"Santa María Nativitas";"605";"";"19.1701";"-99.0589"
"Santa María Nduayaco";"605";"";"17.2119";"-97.6347"
"Santa María Ozolotepec";"605";"";"16.1833";"-96.4833"
"Santa María Pápalo";"605";"";"17.816667";"-96.600000"
"Santa María Peñoles";"605";"";"17.2333";"-97.6167"
"Santa María Petapa";"605";"";"16.8667";"-95.0167"
"Santa María Quiegolani";"605";"";"16.2384";"-96.3217"
"Santa María Sola";"605";"";"16.8642";"-96.9550"
"Santa María Tataltepec";"605";"";"17.2333";"-97.6833"
"Santa María Tecomavaca";"605";"";"17.9350";"-97.0539"
"Santa María Temaxcalapa";"605";"";"17.385044";"-96.402398"
"Santa María Temaxcaltepec";"605";"";"16.5665";"-96.4003"
"Santa María Teopoxco";"605";"";"18.2333";"-96.7833"
"Santa María Tepantlali";"605";"";"17.234444";"-95.647222"
"Santa María Texcatitlán";"605";"";"17.730556";"-97.236944"
"Santa María Tlahuitoltepec";"605";"";"16.9856";"-96.0019"
"Santa María Tlalixtac";"605";"";"17.0600";"-96.7300"
"Santa María Tonameca";"605";"";"15.6753";"-96.5356"
